Tháng,Năm,Ngành hàng,KV,Số IB,Tên Khách hàng,Tên gói thầu,Ngày  mở thầu,Ngày phê duyệt thầu,Thời hạn thầu,Công ty trúng thầu,Hãng SX,Tên mặt hàng dự thầu,Phân nhóm lớn sản phẩm trúng thầu,Phân nhóm nhỏ sản phẩm trúng thầu,Nhập khẩu/ Việt Nam,Dung tích, Số lượng trúng thầu ,  Đơn giá trúng thầu  ,  Giá trị trúng thầu  ,Cấu hình trúng thầu,Sale
1,2025,KSNK,MN,IB2400344361,Bệnh viện Huyện Bình Chánh,"Mua sắm hóa chất, sinh phẩm năm 2024 – 2025 cho BV huyện Bình Chánh",45566,45677,12 tháng,CÔNG TY CỔ PHẦN DƯỢC PHẨM THIẾT BỊ Y TẾ HÀ NỘI,Asp,Cidezyme,Xử lý dụng cụ,Làm sạch và tiền KK,Nhập khẩu,5000,52,2219532,115415664,"-Dung dịch ngâm tẩy rửa dụng cụ y tế hoạt tính enzyme, thành phần: protease subtilisin 0,5%, hiệu quả nhanh sau 1 phút
- ít bọt,  pH trung tính: 78-88 ngăn không để lại tồn lưu, giúp dụng cụ được khử khuẩn hiệu quả, hương bạc hà dễ chịu, át được mùi của dụng cụ bẩn, không gây ăn mòn dụng cụ
- Đi sâu và làm sạch  các vị trí khó tiếp cận như các khe ống nội soi, đổng thời làm sạch hiệu quả các chất béo và mỡ
- Tương thích với nhiều loại dụng cụ vật liệu phi kim loại như silicone, E® Cao su EPDM, PTFE, polyurethane, cao su viton và các vật liệu kim loại như thép không gỉ E® thép 304-2B, thép không gỉ 410, thép không gỉ 420 và nhôm anodized
- Đạt các tiêu chuẩn : EC, ISO, CFS",46644cba-3b96-45fd-be96-c54540c7ddee
1,2025,KSNK,MN,IB2400344361,Bệnh viện Huyện Bình Chánh,"Mua sắm hóa chất, sinh phẩm năm 2024 – 2025 cho BV huyện Bình Chánh",45566,45677,12 tháng,CÔNG TY CỔ PHẦN DƯỢC PHẨM THIẾT BỊ Y TẾ HÀ NỘI,Asp,Presept,Xử lý bề mặt,Viên khử khuẩn,Nhập khẩu,100,20,492200,9844000,"Viên sủi khử khuẩn,  thành phần 2,5g Troclosense Sodium
- Dạng viên sủi tan nhanh trong nước, dùng khử khuẩn bề mặt, đồ vải, diệt vi khuẩn gram âm & gram dương  Hoạt động hiệu quả kể cả khi có sự hiện diện chất hữu cơ, pH: 50 - 65
- 1 viên nặng 5g có thành phần: hoạt chất Troclosense Sodium 50% tương đương 25g/viên, Apidic acid 1,2g/viên tương đương 24% trọng lượng 1 viên
- Đạt các tiêu chuẩn: ISO13485, CFS, GMP",46644cba-3b96-45fd-be96-c54540c7ddee
1,2025,KSNK,MN,IB2400344361,Bệnh viện Huyện Bình Chánh,"Mua sắm hóa chất, sinh phẩm năm 2024 – 2025 cho BV huyện Bình Chánh",45566,45677,12 tháng,CÔNG TY TNHH TRANG THIẾT BỊ Y TẾ MINH HOÀNG,An Sinh,Asi-Clean,Xử lý dụng cụ,Làm sạch và tiền KK,Việt Nam,5000,19,924000,17556000,"Didecyl dimethyl ammonium chloride: 6,5% w/w
Chlorhexidine Digluconate: 0,074% w/w",46644cba-3b96-45fd-be96-c54540c7ddee
1,2025,KSNK,MN,IB2400344361,Bệnh viện Huyện Bình Chánh,"Mua sắm hóa chất, sinh phẩm năm 2024 – 2025 cho BV huyện Bình Chánh",45566,45677,12 tháng,CÔNG TY TNHH TRANG THIẾT BỊ Y TẾ MINH HOÀNG,An Sinh,Asizyme 5 Plus,Xử lý dụng cụ,Làm sạch và tiền KK,Việt Nam,5000,40,2100000,84000000,"Quaternary Ammonium Propionate: 140% w/w
Chlorhexidine Digluconate: 030% w/w
Hỗn hợp enzyme (Protease, Lipase, Amylase, Cellulase, Mannanase), chất hoạt động bề mặt không ion, thành phần khác",46644cba-3b96-45fd-be96-c54540c7ddee
1,2025,KSNK,MN,IB2400344361,Bệnh viện Huyện Bình Chánh,"Mua sắm hóa chất, sinh phẩm năm 2024 – 2025 cho BV huyện Bình Chánh",45566,45677,12 tháng,CÔNG TY TNHH LAVICOM,Lavitec,Megasept E-5,Xử lý dụng cụ,Làm sạch và tiền KK,Việt Nam,5000,130,1207500,156975000,"Enzyme Protease 5,0 %(w/w), lipase 0,2%(w/w), amylase 0,15%(w/w), mannanase 0,05%(w/w), cellulase 0,05%(w/w), Propane-1,2-diol từ 1-30%, 1,2,3-benzotriazole < 1%, chất hoạt động bề mặt non-ionic,pH=7-8, không gây ăn mòn dụng cụ Nồng độ pha 0,5% - 1% Sản phẩm phù hợp ngâm trong chậu ngâm hoặc máy rửa
Đạt tiêu chuẩn ISO",46644cba-3b96-45fd-be96-c54540c7ddee
1,2025,KSNK,MN,IB2400344361,Bệnh viện Huyện Bình Chánh,"Mua sắm hóa chất, sinh phẩm năm 2024 – 2025 cho BV huyện Bình Chánh",45566,45677,12 tháng,CÔNG TY TNHH LAVICOM,Lavitec,Alfasept Cleanser Plus,Vệ sinh tay,VST ngoại khoa CHG4%,Việt Nam,1000,312,71400,22276800,"Dung dịch rửa tay phẫu thuật, chứa: Chlorhexidine digluconate 4,0 %; Poly(hexamethylene biguanide) hydrochloride 0,1 %,…pH=5 – 6,5, có chứng nhận đạt khảo nghiệm vi sinh, tiêu diệt các loại vi khuẩn, nấm mốc, trực khuẩn lao
Đạt tiêu chuẩn ISO",46644cba-3b96-45fd-be96-c54540c7ddee
1,2025,KSNK,MN,IB2400344361,Bệnh viện Huyện Bình Chánh,"Mua sắm hóa chất, sinh phẩm năm 2024 – 2025 cho BV huyện Bình Chánh",45566,45677,12 tháng,CÔNG TY TNHH LAVICOM,Lavitec,Megasept Surfany,Xử lý bề mặt,Phun tay,Việt Nam,1000,12,69300,831600,"Didecyl dimethyl ammonium chloride 0,35%(w/w), Alky Dimethyl Benzyl Ammonium Chloride 0,45 %(w/w)
Đạt hiệu quả vi sinh sau 1 phút tiếp xúc
Có chứng nhận đạt khảo nghiệm vi sinh, tiêu diệt các loại vi khuẩn, nấm mốc, trực khuẩn lao
Đạt tiêu chuẩn ISO",46644cba-3b96-45fd-be96-c54540c7ddee
1,2025,KSNK,MN,IB2400344361,Bệnh viện Huyện Bình Chánh,"Mua sắm hóa chất, sinh phẩm năm 2024 – 2025 cho BV huyện Bình Chánh",45566,45677,12 tháng,CÔNG TY TNHH LAVICOM,Lavitec,Megasept Surfany,Xử lý bề mặt,Phun tay,Việt Nam,5000,8,333900,2671200,"Didecyl dimethyl ammonium chloride 0,35%(w/w), Alky Dimethyl Benzyl Ammonium Chloride 0,45 %(w/w)
Đạt hiệu quả vi sinh sau 1 phút tiếp xúc
Có chứng nhận đạt khảo nghiệm vi sinh, tiêu diệt các loại vi khuẩn, nấm mốc, trực khuẩn lao
Đạt tiêu chuẩn ISO",46644cba-3b96-45fd-be96-c54540c7ddee
1,2025,KSNK,MN,IB2400344361,Bệnh viện Huyện Bình Chánh,"Mua sắm hóa chất, sinh phẩm năm 2024 – 2025 cho BV huyện Bình Chánh",45566,45677,12 tháng,CÔNG TY TNHH LAVICOM,Lavitec,Sanosil S010,Xử lý bề mặt,Phun máy,Việt Nam,5000,10,1350000,13500000,"Hoạt chất: Hydrogen peroxide 5 % (w/w), Ion Ag 0,005 % (w/w)
Hiệu quả diệt khuẩn
Vi khuẩn, nấm mốc : EN 13697
Mycobacterium: EN 14348
Virus: EN 14476
Bào tử: EN 13704 ",46644cba-3b96-45fd-be96-c54540c7ddee
1,2025,KSNK,MN,IB2400344361,Bệnh viện Huyện Bình Chánh,"Mua sắm hóa chất, sinh phẩm năm 2024 – 2025 cho BV huyện Bình Chánh",45566,45677,12 tháng,CÔNG TY TNHH DƯỢC VÀ TRANG THIẾT BỊ Y TẾ Á ĐÔNG ,Lollipop,Cleanwel Care,Vệ sinh tay,VST chứa cồn,Việt Nam,500,324,27300,8845200,"Dung dịch sát khuẩn tay nhanh thường quy và ngoại khoa (5ml), thành phần:
Ethanol 76%
Chlorhexidin Gluconate 0,5%
Alpha - Terpineol 0,5%
Isopropanol 2,5%, Propylen Glycol 0,5%
Vitamin E, glycerin, hương liệu, phụ gia vừa đủ 100%",46644cba-3b96-45fd-be96-c54540c7ddee
1,2025,KSNK,MN,IB2400344361,Bệnh viện Huyện Bình Chánh,"Mua sắm hóa chất, sinh phẩm năm 2024 – 2025 cho BV huyện Bình Chánh",45566,45677,12 tháng,CÔNG TY TNHH DƯỢC VÀ TRANG THIẾT BỊ Y TẾ Á ĐÔNG ,Lollipop,Purehand,Vệ sinh tay,VST thường quy/CHG 2%,Việt Nam,500,793,33600,26644800,"Sát khuẩn tay trong gia dụng và y tế (5ml - 30 giây), sát khuẩn tay ngoại khoa (5ml- 3 phút), thành phần:
Triclosan 0,8% W/v
Alpha - Terpineol 2% W/v
Sodium Lauryl Sulfate (SLS)
Cocamidopropyl betaine (CAB)
Vitamin E, Glycerin
Phụ gia vừa  đủ 100%",46644cba-3b96-45fd-be96-c54540c7ddee
1,2025,KSNK,MN,IB2400357805,Bệnh viện Quận Phú Nhuận," MUA SẮM HÓA CHẤT, VẬT TƯ XÉT NGHIỆM, VẬT TƯ Y TẾ, VẬT TƯ TIÊU HAO NĂM 2025",45580,45673,12 tháng,TỔNG CÔNG TY THIẾT BỊ Y TẾ VIỆT NAM - CTCP,Anios,Anios’Clean Excel D,Xử lý dụng cụ,Làm sạch và tiền KK,Nhập khẩu,1000,150,345450,51817500,"1 Thành phần: 6,5% Didecyldimethyl ammonium chloride + 0,074% Chlorhexidine digluconate, chất hoạt động bề mặt non-ionic
2 Làm sạch và khử khuẩn dụng cụ y tế
Nồng độ sử dụng 05% (25ml trong 5 lít nước)
pH = 66 - 76
Thời gian tiếp xúc: từ 5 phút
Quy cách: Chai 1 lít, có bầu định lượng hóa chất tích hợp trên chai
3 Hiệu quả diệt khuẩn
- Diệt khuẩn EN 14561
- Diệt nấm EN 14562
- Diệt vi khuẩn lao EN 14563
- Diệt virus HIV-1, HBV, HCV, HSV,
- Diệt Vacinia EN 17111
4 Đạt tiêu chuẩn: ISO 15883 (chống lại màng Biofilm)
5 Đạt tiêu chuẩn CE, ISO 13485, ISO 9001",46644cba-3b96-45fd-be96-c54540c7ddee
1,2025,KSNK,MN,IB2400357805,Bệnh viện Quận Phú Nhuận," MUA SẮM HÓA CHẤT, VẬT TƯ XÉT NGHIỆM, VẬT TƯ Y TẾ, VẬT TƯ TIÊU HAO NĂM 2025",45580,45673,12 tháng,TỔNG CÔNG TY THIẾT BỊ Y TẾ VIỆT NAM - CTCP,Anios,Anios’Clean Excel D,Xử lý dụng cụ,Làm sạch và tiền KK,Nhập khẩu,5000,2,1650000,3300000,"1 Thành phần: 6,5% Didecyldimethyl ammonium chloride + 0,074% Chlorhexidine digluconate, chất hoạt động bề mặt non-ionic
2 Làm sạch và khử khuẩn dụng cụ y tế
Nồng độ sử dụng 05% (25ml trong 5 lít nước)
pH = 66 - 76
Thời gian tiếp xúc: từ 5 phút
Quy cách: Chai 1 lít, có bầu định lượng hóa chất tích hợp trên chai
3 Hiệu quả diệt khuẩn
- Diệt khuẩn EN 14561
- Diệt nấm EN 14562
- Diệt vi khuẩn lao EN 14563
- Diệt virus HIV-1, HBV, HCV, HSV,
- Diệt Vacinia EN 17111
4 Đạt tiêu chuẩn: ISO 15883 (chống lại màng Biofilm)
5 Đạt tiêu chuẩn CE, ISO 13485, ISO 9001",46644cba-3b96-45fd-be96-c54540c7ddee
1,2025,KSNK,MN,IB2400357805,Bệnh viện Quận Phú Nhuận," MUA SẮM HÓA CHẤT, VẬT TƯ XÉT NGHIỆM, VẬT TƯ Y TẾ, VẬT TƯ TIÊU HAO NĂM 2025",45580,45673,12 tháng,CÔNG TY TNHH LAVICOM,Lavitec,Megasept Opa,Xử lý dụng cụ,KK mức độ cao,Việt Nam,5000,40,640500,25620000,"Dung dịch khử khuẩn mức độ cao dụng cụ kèm test thử
- Thành phần: Ortho-Phthalaldehyde 0,55% Hiệu quả sau thời gian ngâm tối thiểu 5 phút
- Dung dịch pha sẵn không cần hoạt hóa
- Có chứng nhận diệt khuẩn, nấm, virus và Mycobacteria: EN 14561, EN 14562, EN 14563, EN 17111
- Tái sử dụng trong 14 ngày (kiểm tra nồng độ dung dịch bằng test thử)
- Công thức không gây ăn mòn dụng cụ,
 pH =7-9
- Test thử: kiểm tra hiệu quả của dung dịch",46644cba-3b96-45fd-be96-c54540c7ddee
1,2025,KSNK,MN,IB2400357805,Bệnh viện Quận Phú Nhuận," MUA SẮM HÓA CHẤT, VẬT TƯ XÉT NGHIỆM, VẬT TƯ Y TẾ, VẬT TƯ TIÊU HAO NĂM 2025",45580,45673,12 tháng,CÔNG TY TNHH LAVICOM,Lavitec,Alfasept Med,Vệ sinh tay,VST chứa cồn,Việt Nam,500,400,48000,19200000,"Dung dịch rửa tay sát khuẩn nhanh, mền dịu khi tiếp xúc với da, không cần rửa lại với nước
- Thành phần:  Ethanol 56%, Isopropanol 18%, Chlorhexidine Digluconate 0,5 %, chất dưỡng ẩm (Glycerine, Caprylic triglyceride, Olive Oil PEG-7 Esters…),
- Trong chế phẩm, hàm lượng Methanol ≤ 2000 (mg/l)
- Quy cách: Chai 500ml",46644cba-3b96-45fd-be96-c54540c7ddee
1,2025,KSNK,MN,IB2400357805,Bệnh viện Quận Phú Nhuận," MUA SẮM HÓA CHẤT, VẬT TƯ XÉT NGHIỆM, VẬT TƯ Y TẾ, VẬT TƯ TIÊU HAO NĂM 2025",45580,45673,12 tháng,CÔNG TY TNHH DƯỢC VÀ TRANG THIẾT BỊ Y TẾ Á ĐÔNG ,Lollipop,Purehand,Vệ sinh tay,VST thường quy/CHG 2%,Việt Nam,500,100,38000,3800000,"Dung dịch rửa tay sát khuẩn thường quy
- Thành phần:
Chlorhexidin Gluconate 2%
Sodium Lauryl Sulfate (SLS)
Cocamidopropyl betaine (CAB)
Decyl glucoside (Chất hoạt động bề mặt)
Alpha- Tocopherol (Vitamin E), Glycerin
Disodium EDTA (Cô lập các ion kim loại nặng)
Carbomer (Chất làm đặc)
Hương liệu, nước vừa đủ 100%
- Quy cách: Chai 500ml",46644cba-3b96-45fd-be96-c54540c7ddee
1,2025,KSNK,MN,IB2400357805,Bệnh viện Quận Phú Nhuận," MUA SẮM HÓA CHẤT, VẬT TƯ XÉT NGHIỆM, VẬT TƯ Y TẾ, VẬT TƯ TIÊU HAO NĂM 2025",45580,45673,12 tháng,CÔNG TY TNHH DƯỢC VÀ TRANG THIẾT BỊ Y TẾ Á ĐÔNG ,Lollipop,Purehand 4,Vệ sinh tay,VST ngoại khoa CHG4%,Việt Nam,500,100,44100,4410000,"Dung dịch rửa tay phẫu thuật
- Thành phần:
Chlorhexidin Gluconate 4%
Sodium Lauryl Sulfate (SLS)
Cocamidopropyl betaine (CAB)
Decyl glucoside (Chất hoạt động bề mặt)
Alpha- Tocopherol (Vitamin E), Glycerin
Disodium EDTA (Cô lập các ion kim loại nặng)
Carbomer (Chất làm đặc)
Hương liệu, nước vừa đủ 100%
- Quy cách: Chai 500ml",46644cba-3b96-45fd-be96-c54540c7ddee
1,2025,KSNK,MN,IB2400357805,Bệnh viện Quận Phú Nhuận," MUA SẮM HÓA CHẤT, VẬT TƯ XÉT NGHIỆM, VẬT TƯ Y TẾ, VẬT TƯ TIÊU HAO NĂM 2025",45580,45673,12 tháng,CÔNG TY TNHH DƯỢC VÀ TRANG THIẾT BỊ Y TẾ Á ĐÔNG ,Lollipop,Purehand 4,Vệ sinh tay,VST ngoại khoa CHG4%,Việt Nam,50,200,16800,3360000,"Dung dịch tắm sát khuẩn
- Thành phần:
Chlorhexidin Gluconate 4%
Sodium Lauryl Sulfate (SLS)
Cocamidopropyl betaine (CAB)
Decyl glucoside (Chất hoạt động bề mặt)
Alpha- Tocopherol (Vitamin E), Glycerin
Disodium EDTA (Cô lập các ion kim loại nặng)
Carbomer (Chất làm đặc)
Hương liệu, nước vừa đủ 100%
- Quy cách: Chai 50ml",46644cba-3b96-45fd-be96-c54540c7ddee
1,2025,KSNK,MN,IB2400357805,Bệnh viện Quận Phú Nhuận," MUA SẮM HÓA CHẤT, VẬT TƯ XÉT NGHIỆM, VẬT TƯ Y TẾ, VẬT TƯ TIÊU HAO NĂM 2025",45580,45673,12 tháng,CÔNG TY TNHH DƯỢC VÀ TRANG THIẾT BỊ Y TẾ Á ĐÔNG ,An Sinh,Asisept,Xử lý bề mặt,Viên khử khuẩn,Việt Nam,100,40,330000,13200000,"Viên khử khuẩn
- Thành phần chính: Sodium Dichloroisocyanurate 2,5 gram/ viên 5 gram
- pH: 50 - 65
- Quy cách: hộp 100 viên",46644cba-3b96-45fd-be96-c54540c7ddee
1,2025,KSNK,MN,IB2400357805,Bệnh viện Quận Phú Nhuận," MUA SẮM HÓA CHẤT, VẬT TƯ XÉT NGHIỆM, VẬT TƯ Y TẾ, VẬT TƯ TIÊU HAO NĂM 2025",45580,45673,12 tháng,TỔNG CÔNG TY THIẾT BỊ Y TẾ VIỆT NAM - CTCP,Anios,Aniospray Surf 29,Xử lý bề mặt,Phun tay,Nhập khẩu,1000,15,295000,4425000,"1 Thành phần: 0,053% Didecyldimethyl ammonium chloride + 0,064 % Chlorhexidine digluconate kết hợp 22,6% Ethanol
2 Khử khuẩn nhanh các bề mặt
Quy cách: chai 1 lít
3 Hiệu quả diệt khuẩn, diệt nấm theo EN 13697
Diệt virus (PRV, BVDV, HSV 1) từ 1 phút
4 Đạt tiêu chuẩn CE, ISO 13485, ISO 9001",46644cba-3b96-45fd-be96-c54540c7ddee
1,2025,KSNK,MN,IB2400357805,Bệnh viện Quận Phú Nhuận," MUA SẮM HÓA CHẤT, VẬT TƯ XÉT NGHIỆM, VẬT TƯ Y TẾ, VẬT TƯ TIÊU HAO NĂM 2025",45580,45673,12 tháng,TỔNG CÔNG TY THIẾT BỊ Y TẾ VIỆT NAM - CTCP,Anios,Steranios 2%,Xử lý dụng cụ,KK mức độ cao,Nhập khẩu,5000,40,430500,17220000,"1 Thành phần: 2% Glutaraldehyde
2 Dung dịch pha sẵn không cần hoạt hóa, pH=6
Khử khuẩn mức độ cao: 10 phút
Tái sử dụng trong 30 ngày (tặng kèm test thử)
3 Hiệu quả diệt khuẩn:
- Diệt khuẩn EN 14561
- Diệt nấm EN 14562
- Diệt Mycobacteria EN 14563
- Diệt bào tử trong 120 phút theo EN 17126
- Diệt virus EN 17111
4 Đạt tiêu chuẩn CE, ISO 13485, ISO 9001",46644cba-3b96-45fd-be96-c54540c7ddee
1,2025,KSNK,MB,IB2400384192,Bệnh viện Ung bướu Nghệ An,"Cung ứng các mặt hàng hóa chất, vật tư xét nghiệm, thiết bị y tế đợt 3 năm 2024 tại BV Ung bướu Nghệ An",31-Nov-2024,45644,12 tháng,CÔNG TY TNHH DEKA ,LAVITEC,MEGASEPT OPA,Xử lý dụng cụ,KK mức độ cao,Việt Nam,5000,215,640500,137707500,"Dung dịch khử khuẩn mức độ cao dụng cụ y tế chứa thành phần:
Ortho-Phthalaldehyde 0,55% (w/w).
Hiệu quả sau thời gian ngâm tối thiểu 5 phút.
Nồng độ hoạt chất có tác dụng ≥ 0,3% (Tương đương Nồng độ hoạt chất tối thiểu có tác dụng: 0,3 % w/w).
Can 5 lít.",46644cba-3b96-45fd-be96-c54540c7ddee
1,2025,KSNK,MB,IB2400384192,Bệnh viện Ung bướu Nghệ An,"Cung ứng các mặt hàng hóa chất, vật tư xét nghiệm, thiết bị y tế đợt 3 năm 2024 tại BV Ung bướu Nghệ An",31-Nov-2024,45644,12 tháng,CÔNG TY TNHH DEKA ,LAVITEC,MEGASEPT OPA,Xử lý dụng cụ,KK mức độ cao,Việt Nam,5000,100,640500,64050000,"Dung dịch khử khuẩn mức độ cao dụng cụ y tế chứa thành phần:
Ortho-Phthalaldehyde 0,55% (w/w).
Hiệu quả sau thời gian ngâm tối thiểu 5 phút.
Nồng độ hoạt chất có tác dụng ≥ 0,3% (Tương đương Nồng độ hoạt chất tối thiểu có tác dụng: 0,3 % w/w).
Can 5 lít.",46644cba-3b96-45fd-be96-c54540c7ddee
1,2025,KSNK,MB,IB2400384192,Bệnh viện Ung bướu Nghệ An,"Cung ứng các mặt hàng hóa chất, vật tư xét nghiệm, thiết bị y tế đợt 3 năm 2024 tại BV Ung bướu Nghệ An",31-Nov-2024,45644,12 tháng,CÔNG TY TNHH DEKA ,LAVITEC,MEGASEPT GTA EXTRA,Xử lý dụng cụ,KK mức độ cao,Việt Nam,5000,320,304500,97440000,"Dung dịch khử khuẩn mức độ cao dụng cụ y tế chứa thành phần:
Glutaraldehyde 2,55 % (w/w).
Hiệu quả sau thời gian ngâm tối thiểu 10 phút.
Nồng độ hoạt chất có tác dụng ≥ 1,5% (tương đương Nồng độ hoạt chất có tác dụng tối thiểu: 1,5%(w/w).
Can 5 lít.",46644cba-3b96-45fd-be96-c54540c7ddee
1,2025,KSNK,MB,IB2400384192,Bệnh viện Ung bướu Nghệ An,"Cung ứng các mặt hàng hóa chất, vật tư xét nghiệm, thiết bị y tế đợt 3 năm 2024 tại BV Ung bướu Nghệ An",31-Nov-2024,45644,12 tháng,CÔNG TY TNHH DEKA ,LAVITEC,MEGASEPT GTA EXTRA,Xử lý dụng cụ,KK mức độ cao,Việt Nam,5000,150,304500,45675000,"Dung dịch khử khuẩn mức độ cao dụng cụ y tế chứa thành phần:
Glutaraldehyde 2,55 % (w/w).
Hiệu quả sau thời gian ngâm tối thiểu 10 phút.
Nồng độ hoạt chất có tác dụng ≥ 1,5% (tương đương Nồng độ hoạt chất có tác dụng tối thiểu: 1,5%(w/w).
Can 5 lít.",46644cba-3b96-45fd-be96-c54540c7ddee
1,2025,KSNK,MB,IB2400384192,Bệnh viện Ung bướu Nghệ An,"Cung ứng các mặt hàng hóa chất, vật tư xét nghiệm, thiết bị y tế đợt 3 năm 2024 tại BV Ung bướu Nghệ An",31-Nov-2024,45644,12 tháng,CÔNG TY TNHH DEKA ,LAVITEC,MEGASEPT E-2,Xử lý dụng cụ,Làm sạch và tiền KK,Việt Nam,5000,45,974988,43874460,"Dung dịch làm sạch dụng cụ y tế chứa thành phần:
Enzyme Protease subtilisin 5,0% (w/w), Chất hoạt động bề mặt,… pH dung dịch trung tính = 7-8 giúp sản phẩm dễ dàng tương thích với nhiều loại vật liệu, không gây ăn mòn kim loại.
Sử dụng để tẩy rửa, làm sạch dụng cụ y tế.
Can 5 lít.",46644cba-3b96-45fd-be96-c54540c7ddee
1,2025,KSNK,MB,IB2400384192,Bệnh viện Ung bướu Nghệ An,"Cung ứng các mặt hàng hóa chất, vật tư xét nghiệm, thiết bị y tế đợt 3 năm 2024 tại BV Ung bướu Nghệ An",31-Nov-2024,45644,12 tháng,CÔNG TY TNHH DEKA ,LAVITEC,MEGASEPT E-2,Xử lý dụng cụ,Làm sạch và tiền KK,Việt Nam,1000,200,198744,39748800,"Dung dịch làm sạch dụng cụ y tế chứa thành phần:
Enzyme Protease subtilisin 5,0% (w/w), Chất hoạt động bề mặt,… pH dung dịch trung tính = 7-8 giúp sản phẩm dễ dàng tương thích với nhiều loại vật liệu, không gây ăn mòn kim loại.
Sử dụng để tẩy rửa, làm sạch dụng cụ y tế.
Chai 1 lít.",46644cba-3b96-45fd-be96-c54540c7ddee
1,2025,KSNK,MB,IB2400384192,Bệnh viện Ung bướu Nghệ An,"Cung ứng các mặt hàng hóa chất, vật tư xét nghiệm, thiết bị y tế đợt 3 năm 2024 tại BV Ung bướu Nghệ An",31-Nov-2024,45644,12 tháng,CÔNG TY TNHH DEKA ,LAVITEC,MEGASEPT E-3,Xử lý dụng cụ,Làm sạch và tiền KK,Việt Nam,5000,20,1004997,20099940,"Dung dịch làm sạch dụng cụ y tế chứa thành phần:
Enzyme Protease subtilisin 5,0 %(w/w), lipase 0,2 %(w/w), amylase 0,15 %(w/w), Chất hoạt động bề mặt,...
pH dung dịch trung tính = 7-8 giúp sản phẩm dễ dàng tương thích với nhiều loại vật liệu, không gây ăn mòn kim loại.
Sử dụng để tẩy rửa, làm sạch dụng cụ y tế.
Can 5 lít.",46644cba-3b96-45fd-be96-c54540c7ddee
1,2025,KSNK,MB,IB2400384192,Bệnh viện Ung bướu Nghệ An,"Cung ứng các mặt hàng hóa chất, vật tư xét nghiệm, thiết bị y tế đợt 3 năm 2024 tại BV Ung bướu Nghệ An",31-Nov-2024,45644,12 tháng,CÔNG TY TNHH DEKA ,LAVITEC,MEGASEPT E-5,Xử lý dụng cụ,Làm sạch và tiền KK,Việt Nam,5000,58,999999,57999942,"Dung dịch làm sạch dụng cụ y tế chứa thành phần:
Enzyme Protease subtilisin 5,0 %(w/w), lipase 0,2 %(w/w), amylase 0,15 %(w/w), mannanase 0,05 %(w/w), cellulase 0,05 %(w/w), Chất hoạt động bề mặt,…
Can 5 lít.",46644cba-3b96-45fd-be96-c54540c7ddee
1,2025,KSNK,MB,IB2400384192,Bệnh viện Ung bướu Nghệ An,"Cung ứng các mặt hàng hóa chất, vật tư xét nghiệm, thiết bị y tế đợt 3 năm 2024 tại BV Ung bướu Nghệ An",31-Nov-2024,45644,12 tháng,CÔNG TY TNHH DEKA ,LAVITEC,MEGASEPT E-5,Xử lý dụng cụ,Làm sạch và tiền KK,Việt Nam,1000,300,213738,64121400,"Dung dịch làm sạch dụng cụ y tế chứa thành phần:
Enzyme Protease subtilisin 5,0 %(w/w), lipase 0,2 %(w/w), amylase 0,15 %(w/w), mannanase 0,05 %(w/w), cellulase 0,05 %(w/w), Chất hoạt động bề mặt,…
Chai 1 lít.",46644cba-3b96-45fd-be96-c54540c7ddee
